Date,Heads,Day_Result,Total_Bets,Total_Hands
2023-05-03,17,1757.2290629583474,55826.95105321074,3227
2023-05-04,21,-3934.3834012500884,91848.94337077238,2753
2023-05-05,32,-1986.4678876602673,94742.7190701611,4327
2023-05-06,39,2238.8340336616347,118666.91697765522,4257
2023-05-07,24,1014.9679781273477,54077.182149584674,1644
2023-05-08,19,-1703.9497017433268,67908.67222564472,3208
2023-05-09,20,397.4065410533499,74003.51228663634,3178
2023-05-10,21,1117.8833134670235,38215.14521058468,3168
2023-05-11,13,857.2902396582307,31534.5117790541,2436
2023-05-12,30,-3962.1587334941237,79943.60930691306,4695
2023-05-13,31,212.68600639810836,68062.86473304118,4108
2023-05-14,25,1616.601236335568,100166.69941710636,3661
2023-05-15,16,73.82897769491254,48899.79297328565,2311
2023-05-16,28,-221.2421450675488,44794.40063799838,3251
2023-05-17,13,794.285936470537,43874.177411717836,3367
2023-05-18,18,-1458.2168765870947,53159.105412081255,3126
2023-05-19,21,-650.5596057815995,109544.82618557187,6396
2023-05-20,36,3291.3368519200285,75851.90176295023,4222
2023-05-21,27,968.7485713919099,66655.7921738686,2681
2023-05-22,17,287.79390210909025,74467.86316343423,1952
2023-05-23,26,1728.4536753769003,44281.58413651491,2612
2023-05-24,21,2613.8519152071776,95554.75464831071,2534
2023-05-25,15,603.2157428864333,70167.79020553315,2733
2023-05-26,28,1750.8959793715874,117164.44188766726,4260
2023-05-27,32,-1623.1803720698515,108440.3003392491,3531
2023-05-28,28,2447.482823221015,67290.0228456183,3927
2023-05-29,20,-675.5086950204224,39841.05036808097,3051
2023-05-30,16,414.72129848023707,31414.336011320374,2345
2023-05-31,19,-2023.3699537278462,66464.20477320133,2648
2023-06-01,22,-3600.051184091908,77308.02385132771,2695
2023-06-02,32,-17.85159811654713,61891.86225534131,3573
2023-06-03,27,4082.6273598668135,98982.9133438606,4718
2023-06-04,30,3380.7263980451885,66758.80687475232,4804
2023-06-05,14,-2044.6513355660186,59085.57036804817,2488
2023-06-06,19,4499.861604160653,54928.781779276826,2424
2023-06-07,25,906.7594843945336,50651.580613736005,2738
2023-06-08,18,1925.577302591671,32966.26678722437,1371
2023-06-09,24,-2403.267563880571,106121.33610677303,4186
2023-06-10,32,-413.57339875302796,103470.75338462602,4711
2023-06-11,22,3658.6539033885865,72457.06084703268,3718
2023-06-12,14,158.24221690839863,28654.132174245136,1732
2023-06-13,29,687.8572437164507,54117.626529357156,1726
2023-06-14,33,-942.9956168950116,44711.933464472924,2643
2023-06-15,16,2379.9519957594775,32238.849565739747,1912
2023-06-16,29,621.9411498713075,56387.49721615732,2877
2023-06-17,43,1406.2189488240747,77133.4956700009,5144
2023-06-18,17,1324.8013221899987,72577.50997163371,4549
2023-06-19,12,1094.3324544122634,30174.573750881136,2061
2023-06-20,18,417.4488139315317,69874.88790166065,2958
2023-06-21,22,724.9470482513536,93000.29081872692,2806
2023-06-22,19,3187.2061423083237,45536.207422352185,2308
2023-06-23,23,6125.030460857582,96697.22937741288,4026
2023-06-24,34,1764.0806956642307,49612.14861231504,3504
2023-06-25,22,1359.118994476392,99569.62464726223,4146
2023-06-26,12,-788.3662272011113,32622.699307555693,1768
2023-06-27,19,-1691.087276593708,77176.16764311561,2923
2023-06-28,25,768.5742419654867,42147.61156611242,2472
2023-06-29,19,1263.4713427571892,53612.57674146614,2396
2023-06-30,25,-2904.2192087021467,61241.57200843369,3452
2023-07-01,34,-1520.3612940133046,100092.58796376234,4702
2023-07-02,31,-1551.8343339608525,71614.61039429999,3659
2023-07-03,12,2607.970185357053,39708.43196133349,2874
2023-07-04,21,-1677.2998540800838,52445.53023536087,3510
2023-07-05,28,3734.2223620684217,50746.35162681863,4713
2023-07-06,24,207.44221657353762,49293.5650547639,2848
2023-07-07,37,3532.342016636298,140036.8767288141,6439
2023-07-08,31,-1357.4278544096533,110833.26972132818,4310
2023-07-09,31,2040.750030193091,63755.02738583941,3455
2023-07-10,9,1699.3180684335723,34817.382819589606,2959
2023-07-11,12,-762.1506551368567,57637.22727650638,2941
2023-07-12,19,4119.518870578632,63176.514695725484,2312
2023-07-13,25,-2383.575376373541,51616.34913620962,3774
2023-07-14,33,1629.9701057195223,112485.19200438757,6001
2023-07-15,34,3334.954589513452,77897.92972187069,6711
2023-07-16,32,-383.6264259226864,78649.56010884228,3638
2023-07-17,19,4547.729590052864,46134.28176683229,1623
2023-07-18,18,2115.3979984151943,52981.25109371612,2391
2023-07-19,15,784.9355250921865,57364.69066731821,3083
2023-07-20,14,1605.4832397370658,58066.20529829916,3330
2023-07-21,32,2267.0518704332635,87649.3237652737,3532
2023-07-22,31,-4795.5800037374365,101246.98440815961,4092
2023-07-23,29,-2217.2983401738366,85018.47763121201,3039
2023-07-24,27,-3479.725840990667,86359.20955675196,2209
2023-07-25,15,3912.0919410943766,60793.01455237499,2853
2023-07-26,19,-431.67755650015545,43369.69378432869,2866
2023-07-27,15,3590.439329027359,49634.63402411718,2854
2023-07-28,20,1434.1591713803923,105521.03131015942,5302
2023-07-29,35,4209.435816874965,71673.68303148633,4577
2023-07-30,39,1332.8677631452063,40998.32721171006,3523
2023-07-31,19,1155.4383724211693,37415.839497915025,1878
2023-08-01,14,-81.7580030930188,43080.71631042938,3481
2023-08-02,32,2394.4637722930775,49000.09863936133,2079
2023-08-03,26,2444.1825301534627,76884.65780043975,2288
2023-08-04,32,1667.1845248871784,85282.35844397549,3641
2023-08-05,40,4374.179018344909,115739.33602923824,4897
2023-08-06,26,-568.6428344679296,93270.56546618909,3626
2023-08-07,19,654.332913439068,33229.348428134355,1145
2023-08-08,15,1426.6874846544797,50152.97554755877,1540
2023-08-09,26,-1501.0108755168292,80262.29055565532,2842
2023-08-10,19,1977.569914410721,74664.16375342927,2360
2023-08-11,24,8695.677255319239,130498.47068833435,7683
2023-08-12,29,1829.2224382090913,94846.64385284943,4889
2023-08-13,31,-1862.779654983895,68482.82749615159,4231
2023-08-14,15,-978.403306374768,36259.57787853649,1282
2023-08-15,18,282.7803206983699,39356.55668692705,3137
2023-08-16,20,-2566.19629222154,59966.73298227374,2975
2023-08-17,16,-4.863362060622038,28705.726335899224,1914
2023-08-18,32,-1383.4174030446493,85492.66918050102,5815
2023-08-19,44,1303.6541848874108,106815.93179136816,4619
2023-08-20,28,5307.856110609269,98939.87277427992,4595
2023-08-21,19,339.9349006673441,34147.00927331354,1681
2023-08-22,14,1321.2847560525393,62094.78014108785,2182
2023-08-23,21,3037.0658200854014,35879.495403544104,2082
2023-08-24,15,3324.016420465542,66985.04519685598,2880
2023-08-25,31,-1067.2266390979669,105543.17515515225,5591
2023-08-26,26,1909.9873059732925,124294.36086748824,6521
2023-08-27,32,1739.5083355911916,55661.817625754185,4211
2023-08-28,16,1797.6522975330179,41494.41486729273,2279
2023-08-29,23,1249.6526808537162,47789.619162732204,3170
2023-08-30,29,-1203.6597784602968,55454.205073399455,2788
2023-08-31,15,1860.5965053613147,47021.833096898794,3723
2023-09-01,28,1539.8457435209793,118265.85075676984,4776
2023-09-02,38,2410.1651396379493,105408.64425557994,4515
2023-09-03,32,1336.2937785530437,109863.36408701373,4640
2023-09-04,18,2093.732906229926,45423.00192651369,2047
2023-09-05,24,1165.2670319185193,51504.732234014446,3198
2023-09-06,21,3468.2598081628767,59310.00707657041,3357
2023-09-07,17,3042.5278812447627,60259.424030279595,2428
2023-09-08,32,-967.9628252672609,112837.04336540222,4009
2023-09-09,40,-659.3169394995081,134164.1920985195,6028
2023-09-10,21,1795.4337516454411,42772.83049947857,2759
2023-09-11,15,988.3759590500989,37608.360840342284,3532
2023-09-12,13,-3947.872227866162,84517.49952545746,3505
2023-09-13,25,-4158.6092653181795,69111.11628742988,3061
2023-09-14,20,-3598.496899025938,89088.03466750988,3354
2023-09-15,39,-405.37566307879945,96823.03557046878,5562
2023-09-16,36,1532.981411484196,81636.77114120976,4677
2023-09-17,35,2339.251215470313,58789.65836450692,4294
2023-09-18,20,-34.63313106977816,34888.30201736265,2836
2023-09-19,12,3530.3144677652344,60636.72832512129,2987
2023-09-20,23,-132.4559691968227,60535.04711324349,3474
2023-09-21,20,1906.077812723387,71665.19955289397,2689
2023-09-22,21,-60.427158423543354,132967.04080856591,6431
2023-09-23,27,6279.969487941102,111383.06957370632,6103
2023-09-24,27,-1905.7889748811288,66048.94741235861,2943
2023-09-25,14,-1816.7415494556371,42989.02296660944,821
2023-09-26,18,921.6862714959741,42290.75147536324,2989
2023-09-27,28,112.01370622730288,50201.955414677795,3018
2023-09-28,17,1297.605951965085,55668.78454642776,4763
2023-09-29,25,1423.2692473925135,72343.09896798412,5222
2023-09-30,37,-568.3529924819395,118500.07900937581,6027
2023-10-01,33,-788.0303340139908,103150.61066167371,4169
2023-10-02,22,781.2848882017695,83158.61359520664,2621
2023-10-03,19,1467.137318813047,29817.912619258343,1839
2023-10-04,21,-87.59885113028997,63280.70007861164,2790
2023-10-05,28,-740.9712710436677,66476.66982147122,3262
2023-10-06,27,-849.0795086760279,88472.82389901507,4055
2023-10-07,27,-665.8203700876934,95243.33101557332,5549
2023-10-08,26,2231.3719120095616,64223.97213167218,3388
2023-10-09,15,73.99199866428677,32034.785181074047,2369
2023-10-10,18,926.326945703106,43497.09303438923,1729
2023-10-11,33,-176.31191636741556,64626.18635375586,2761
2023-10-12,12,1400.574550654868,77580.91715775187,3642
2023-10-13,26,-453.1246285497605,86622.18549086156,5308
2023-10-14,32,1496.7238806642508,132724.51739296806,5043
2023-10-15,21,-1044.3352312801578,69281.60633845169,3813
2023-10-16,23,457.7643414159556,43150.58065694291,2190
2023-10-17,19,-197.5856391459531,34309.66398709728,2299
2023-10-18,26,378.8771698171526,73128.60517988587,4416
2023-10-19,13,2185.8374070014556,75583.39705043075,3524
2023-10-20,30,1373.5854870242642,90216.61421781387,4179
2023-10-21,37,1681.3928339336273,68458.46497572398,4805
2023-10-22,33,-827.0535577466823,80051.44720261422,4543
2023-10-23,20,2651.577527399527,41216.23757849023,2949
2023-10-24,22,-830.5935703307678,62111.674190086545,2697
2023-10-25,13,1380.2626000923076,68204.58408479151,2664
2023-10-26,20,-173.9188261289961,21348.486305251146,1082
2023-10-27,33,2119.8781169996214,94062.84500083076,3786
2023-10-28,37,2685.2579770981088,117893.90008493922,5863
2023-10-29,36,2350.874920387869,64759.81389110411,3554
2023-10-30,19,1772.5257656566291,35487.91100872238,3326
2023-10-31,17,2571.002003742961,62814.4219594037,2617
2023-11-01,26,3743.596909473409,85517.98007674387,3846
2023-11-02,19,1929.804093123928,51087.74960849287,3185
2023-11-03,39,-4032.027620411139,123723.970154594,3397
2023-11-04,36,1830.437982695562,103544.29217807039,5472
2023-11-05,32,1203.8252940082157,70874.57437909032,4302
2023-11-06,23,-318.493660058774,69225.0865639843,3554
2023-11-07,19,889.9794801518065,49997.40754017973,2715
2023-11-08,24,-629.7122108387691,52509.43029399767,3033
2023-11-09,16,-1950.4460794751417,35965.0743895266,2802
2023-11-10,37,564.9331149859631,110493.94961086645,4652
2023-11-11,33,-4226.382643438429,110052.75858563825,4208
2023-11-12,26,971.0748508944212,96342.24672431487,4669
2023-11-13,21,-131.63169094876514,44083.074028631236,1810
2023-11-14,19,-3780.390413322737,74186.54777522509,3664
2023-11-15,17,-258.457886720653,44262.94854520807,2823
2023-11-16,26,1947.0592549367107,62700.43176191895,3334
2023-11-17,30,5257.364534751575,84823.28778182856,5314
2023-11-18,31,106.65310310871774,131184.4212568131,4184
2023-11-19,27,-718.4533948293027,63316.32600688234,2211
2023-11-20,19,1981.644760424359,28654.340091085433,2068
2023-11-21,16,-4017.1616181775476,63568.05634802191,1490
2023-11-22,20,40.254045078276235,69354.77554054414,3312
2023-11-23,19,657.0820476190236,35617.01271172301,2529
2023-11-24,27,-3488.5303610540072,81212.10268070277,3896
2023-11-25,37,4819.021069564116,129515.04610922442,4780
2023-11-26,38,998.1860657008582,104515.53794190977,4535
2023-11-27,20,-235.28221673354858,27143.31235877591,2409
2023-11-28,24,-846.6816679306528,46270.97583142981,1647
2023-11-29,27,-3622.2273383271327,92104.99602950513,3997
2023-11-30,17,3715.637991878523,80604.30131902709,3023
2023-12-01,30,1444.7707026430312,76159.05339838822,2974
2023-12-02,45,1135.8348899245123,109163.06332543632,6353
2023-12-03,33,1039.6164797118474,94526.1006540407,4005
2023-12-04,12,2558.784282702107,66461.41219261309,2818
2023-12-05,15,-1216.7113783456575,58430.76689510438,2712
2023-12-06,16,3754.2664278689163,73254.40011137452,2887
2023-12-07,18,288.63434681607544,47437.146979466095,2390
2023-12-08,28,2792.7200218521834,83932.93436807093,4536
2023-12-09,27,1105.4835340000475,81785.49123827158,4905
2023-12-10,24,5659.399213194942,81979.00057383238,4708
2023-12-11,15,-3105.4920026747072,47268.41534597956,1371
2023-12-12,24,-961.2992683357439,35861.6940279778,1996
2023-12-13,24,542.0191227294922,28194.365140991984,2099
2023-12-14,21,1348.6053319274981,43474.76566977932,2760
2023-12-15,25,1529.8773192220917,117155.80708367475,4534
2023-12-16,42,-933.1109418977818,95728.10814290744,5076
2023-12-17,24,3668.612810898245,95765.00670631658,4068
2023-12-18,18,-470.647929038938,52370.82206258871,3541
2023-12-19,29,4203.96311860385,87062.40962378377,3330
2023-12-20,14,295.4667500006062,56586.86563207075,3497
2023-12-21,32,2530.64185603851,29755.045344019913,2350
2023-12-22,29,2351.613387193471,113590.24535474785,5250
2023-12-23,35,1221.4370424550566,63381.045607721964,3663
2023-12-24,29,-244.29739059414237,132646.87500005396,4382
2023-12-25,21,1408.9308533375959,23027.716331188916,1999
2023-12-26,17,1323.095587656444,58728.701471979824,4506
2023-12-27,19,925.2398075564781,70924.15002748714,3414
2023-12-28,17,715.0659525165215,52422.809278179506,3037
2023-12-29,39,-2025.8722257463728,74597.8458472422,4292
2023-12-30,27,2398.910269397131,98624.18009344599,4964
2023-12-31,41,-702.1134796106197,85824.0720816528,4540
2024-01-01,15,-136.21745028477005,17596.91111601392,753
2024-01-02,16,1085.2525424117916,85309.31587068808,2588
2024-01-03,18,1572.670954805384,53990.62726348946,3525
2024-01-04,27,233.6280112054052,60929.192214862735,2195
2024-01-05,39,3323.6929911068664,74762.02489580953,3796
2024-01-06,29,-248.3987943841167,92259.81548242111,4890
2024-01-07,23,5203.272848288272,63942.01424683413,3861
2024-01-08,18,915.1049352393222,47171.256843864474,1965
2024-01-09,17,2015.556733596079,69049.87797307478,3242
2024-01-10,17,1217.891298708648,64126.481105352796,4311
2024-01-11,22,-123.4241694736969,44900.215322855816,2638
2024-01-12,33,2285.7930654231563,107662.09881959624,5499
2024-01-13,51,-1940.8547191055873,88810.14611216186,5018
2024-01-14,25,2079.3455226074148,106819.7378182233,5023
2024-01-15,21,3093.359292648379,75999.45714482905,4158
2024-01-16,16,2139.7825090373435,40347.55902237666,2479
2024-01-17,24,-37.67699303126102,52385.82697664902,3632
2024-01-18,17,-1406.42072228284,39592.0132732086,2900
2024-01-19,37,3717.6521956171223,135246.27849743314,5780
2024-01-20,37,3858.1084792588304,124717.16004563743,6413
2024-01-21,37,587.0919054178197,83908.20464120155,4704
2024-01-22,24,-1253.6618120039275,53761.48894096652,2851
2024-01-23,29,1782.4341070908058,62409.04415792941,3520
2024-01-24,19,3707.657393683679,80794.23361992552,3662
2024-01-25,22,70.27306790088684,52399.05626059238,2574
2024-01-26,31,354.9151161076772,100797.15417534576,5679
2024-01-27,20,6031.028896927152,119275.7733994071,6301
2024-01-28,30,-1437.0793383948462,101179.17732250526,5222
2024-01-29,17,131.54488841373677,20054.785671679783,1795
2024-01-30,16,1205.9052271526862,64833.43923367673,3208
2024-01-31,22,-2146.0317254574475,74854.54780583712,2261
2024-02-01,12,-3560.9838336193907,61434.25850320975,3089
2024-02-02,39,2237.328522763375,123138.06334185207,4797
2024-02-03,28,3029.7783440829235,79415.1648099573,4797
2024-02-04,23,-29.36549265857343,59396.25153114264,3172
2024-02-05,24,2803.768059825897,49960.914012225876,3169
2024-02-06,19,-106.05888699167622,67561.63477579886,3285
2024-02-07,18,-8305.789106631493,97517.25691957092,3149
2024-02-08,17,-2363.7140978946254,56858.341845375675,3275
2024-02-09,30,3648.7027044790366,97723.52258228499,5409
2024-02-10,29,3025.201827675819,140710.38595227967,6515
2024-02-11,31,907.8985727582894,91716.46076746384,3711
2024-02-12,18,957.1162653715553,42000.08998889197,3359
2024-02-13,18,2211.0623036235693,45262.93057845832,1885
2024-02-14,16,-2539.5283052782293,68818.79992279991,4555
2024-02-15,15,184.7322097829236,32410.828110398994,2545
2024-02-16,28,1891.6278594583935,140987.11240614628,4968
2024-02-17,41,-589.9765494357216,91177.640665802,4766
2024-02-18,33,-245.88082393693867,80717.91063153505,4944
2024-02-19,27,2301.248629856925,76735.86518806567,3912
2024-02-20,26,448.538118726344,70206.20485486242,2360
2024-02-21,26,2241.946373479331,45117.73089977726,3059
2024-02-22,25,3039.5049244827705,53506.66819444953,3176
2024-02-23,33,2936.501990842994,126135.40721918087,6007
2024-02-24,33,-1510.9164289196613,115008.40229175608,6230
2024-02-25,37,-1870.7090790424309,108316.41689913346,3479
2024-02-26,20,-1688.0487151797681,50347.30888820151,3021
2024-02-27,16,2099.872345691993,68318.22201755086,2815
2024-02-28,21,1102.3024567242046,55700.54612685873,2528
2024-02-29,21,-19.957093626951902,57822.625671776375,3777
2024-03-01,27,3561.034280312737,107687.25524897645,5596
2024-03-02,40,-453.2377156477873,50444.85958305174,3321
2024-03-03,21,7401.088772401667,77669.01100145119,4429
2024-03-04,23,1346.4863211771333,66093.53043521752,2567
2024-03-05,11,3255.73252538752,71514.26017952978,2295
2024-03-06,19,741.6307285309813,86784.61870638267,3527
2024-03-07,29,265.50551841336556,71536.59122294722,3399
2024-03-08,27,1846.797605732347,114236.95793548015,6451
2024-03-09,31,5226.93283522654,115915.91833890308,5150
2024-03-10,38,1882.32059162724,55149.71444793082,3153
2024-03-11,19,426.90495532425507,40938.85300032586,2753
2024-03-12,26,788.6182440761647,59750.2531098916,3363
2024-03-13,28,-1299.217841272955,51166.22332670385,2585
2024-03-14,20,4512.076447406486,53430.77816051484,3407
2024-03-15,36,2654.666685292136,94529.64690002157,3277
2024-03-16,44,418.0107363515264,102018.01212497111,6293
2024-03-17,21,3167.766781381478,84849.78509816359,3351
2024-03-18,26,6324.2116281105455,76538.60903209282,2603
2024-03-19,25,-146.57424991824564,56210.272978378925,2783
2024-03-20,34,1586.9442815606803,47498.353260476135,3959
2024-03-21,19,3779.107707977383,85395.25235311991,2917
2024-03-22,29,-1861.6568835349392,109000.17202431388,5581
2024-03-23,31,2576.462925970251,98247.1128179156,6598
2024-03-24,30,68.58917654912625,74508.19051901334,4456
2024-03-25,18,-1540.2894065110686,22983.11095184292,1323
2024-03-26,29,-2049.716641393789,64399.29535405741,3139
2024-03-27,30,-115.3634720195945,89939.78515982509,3662
2024-03-28,20,-965.9518309515045,82951.1451806057,3850
2024-03-29,39,-3804.4785451088655,104124.58834083585,5338
2024-03-30,35,-1080.391402210794,90205.58141758839,5840
2024-03-31,22,3895.2661310220983,106809.44354653826,5095
2024-04-01,19,2013.7552189879057,40191.90479007256,2238
2024-04-02,20,967.3134769062879,55858.61177192252,2832
2024-04-03,19,-2260.307538015676,62595.98573131705,2714
2024-04-04,26,3425.3573524380304,56196.08879364887,3540
2024-04-05,31,-1287.0632047906297,101219.32135899125,4205
2024-04-06,35,-590.4753988601329,89171.59125960297,4741
2024-04-07,33,3859.113557745063,91746.29198797578,5411
2024-04-08,18,1709.4335886155493,48926.93655208939,3482
2024-04-09,17,682.5554465037017,81771.49045200406,3611
2024-04-10,28,2663.0098333675933,107939.35671598642,3522
2024-04-11,23,2606.1724398375663,87164.03664995555,4663
2024-04-12,38,3492.574271611168,105935.35462132313,4415
2024-04-13,32,-1957.227744939593,106847.53099932785,5799
2024-04-14,32,4501.679843482117,140462.1997877554,4655
2024-04-15,16,-2032.3562576005688,42944.70097599184,2573
2024-04-16,22,322.47471868623757,31151.147988324014,1724
2024-04-17,17,9297.15073911555,72013.0810449589,3020
2024-04-18,31,2314.989177583891,91519.51441821262,3875
2024-04-19,18,4603.613073367206,75123.73317581632,4571
2024-04-20,41,-3774.9775640392704,129970.23652692615,6611
2024-04-21,30,4808.897860489619,83748.24136565706,3934
2024-04-22,8,5312.286098805163,59521.09446367132,2847
2024-04-23,18,752.0574333089794,49220.921924287,3291
2024-04-24,27,7414.443062545411,97429.413982859,2747
2024-04-25,21,1402.6538302304077,74942.66822232123,3353
2024-04-26,21,1359.758563799637,114329.76027965004,3828
2024-04-27,43,949.9161529691075,105959.20358090528,5521
2024-04-28,37,3617.8945285562636,99599.45375117111,5348
2024-04-29,23,2180.768835050083,61693.41653880416,3583
2024-04-30,29,-898.5270879938956,62761.88657607436,2943
2024-05-01,20,-2738.121256631277,66558.23902530051,3225
2024-05-02,16,723.7263549324651,60140.204104457815,3729
2024-05-03,33,3693.5296103881765,101924.62942275805,5195
2024-05-04,33,1261.1467819614506,93768.44383640746,3873
2024-05-05,34,-852.4227185632003,98444.95775064777,5348
2024-05-06,14,-3959.236076410658,55892.00215909728,2041
2024-05-07,22,1399.7244594625704,57687.27287457419,2769
2024-05-08,18,1691.9926103812495,74552.8881928158,2493
2024-05-09,19,1124.9383484068917,69218.459009473,4250
2024-05-10,42,4506.685120021145,108069.33148068412,5213
2024-05-11,35,961.6382234971841,105391.25509106716,4438
2024-05-12,41,-356.43701943018334,71431.14871559892,4668
2024-05-13,17,449.76194978022954,50443.26635644045,3813
2024-05-14,26,1725.4642593269027,93412.95287065711,4312
2024-05-15,28,871.6467007089891,55221.84342980421,4252
2024-05-16,28,150.9229069517928,54213.62999326093,3274
2024-05-17,25,325.5046613890926,85092.82997810162,5185
2024-05-18,31,1158.1504021337003,61162.18656369382,3833
2024-05-19,25,3528.195921842964,75455.5449098714,4664
2024-05-20,33,3038.732976079531,73529.04354324234,3947
2024-05-21,29,1130.7424395099008,34587.69887709286,2397
2024-05-22,21,81.30460130140625,72940.12962517182,4445
2024-05-23,16,4165.114270706143,91119.41166756273,3068
2024-05-24,34,841.0070682822412,97202.70117827556,4590
2024-05-25,41,-651.5402496437551,109691.5713299982,6184
2024-05-26,34,1252.2750980503813,61080.77964715098,3386
2024-05-27,22,1907.3954301029823,74311.91024522678,3306
2024-05-28,18,2218.111988995294,64930.9698653476,2877
2024-05-29,23,-2498.1354785623344,95286.09163727757,6294
2024-05-30,27,377.8900213179061,53796.224404543056,2851
2024-05-31,38,3709.2984560124532,89401.42864064309,5660
2024-06-01,40,-602.4979440710125,89246.58768986663,4672
2024-06-02,38,2337.612976255834,110674.74754913276,4911
2024-06-03,19,990.5114986277846,95270.91570351165,5343
2024-06-04,28,2317.2779917778175,50980.44504326551,3633
2024-06-05,17,-2610.5830034003757,77036.83344936527,2205
2024-06-06,23,-503.8520328980741,34246.59216610936,2589
2024-06-07,33,2496.941549651688,129050.90664671159,6243
2024-06-08,43,-846.0569204171061,109806.62826723972,4852
2024-06-09,31,-1246.9318031377572,62510.190661975335,3650
2024-06-10,25,774.8123226635705,53299.50849728803,2227
2024-06-11,25,153.41206906989152,53559.45049870492,4164
2024-06-12,30,3197.5092593047084,77289.32433498873,4018
2024-06-13,21,-691.3500445009404,83414.43210585686,4125
2024-06-14,34,-1513.3262884708768,85043.12862300777,4718
2024-06-15,41,3571.686437537714,99101.47494492587,6014
2024-06-16,21,1733.9729092163413,75343.24324231793,5383
2024-06-17,23,247.26319613602323,81809.60574339352,3208
2024-06-18,25,-1340.8251846906858,89381.37406006134,3920
2024-06-19,24,-1337.436967747999,60597.446129060525,4031
2024-06-20,20,1096.1840048102915,88001.00615603727,4256
2024-06-21,44,-1493.1119300925102,99087.65413031436,4984
2024-06-22,45,3786.2794803789648,98606.74225763525,6508
2024-06-23,30,3424.06924375469,106547.87439425975,4812
2024-06-24,13,-1408.049372874875,107188.99137359846,3771
2024-06-25,21,-474.9750429037721,70490.47436540433,2922
2024-06-26,26,203.19485597059406,87332.09382512372,3905
2024-06-27,34,-1130.361008140814,64123.30884980446,3325
2024-06-28,41,3176.0849284137084,106322.01350309337,4806
2024-06-29,45,6688.814073308992,89952.05507302938,5546
2024-06-30,28,2399.488841934221,115040.12965904236,5635
2024-07-01,16,2070.6136201953245,51077.607865084006,3490
2024-07-02,31,386.51187217641376,74808.32315569017,2729
2024-07-03,28,596.3871981173346,69494.62795200935,3893
2024-07-04,24,1050.145271646468,95351.88806902122,4253
2024-07-05,23,-727.6734428308442,91064.65886341891,5733
2024-07-06,38,2650.614892129148,113939.88929565434,5551
2024-07-07,29,1494.8991126943788,125888.8334738215,5293
2024-07-08,17,-130.7367740754027,60027.667354859106,3726
2024-07-09,21,319.74654028497594,64854.5177638852,2865
2024-07-10,32,-2958.587328751384,50956.23490163848,3042
2024-07-11,23,-4551.009775506469,87093.84839424929,2798
2024-07-12,40,-1250.252222782394,73264.26555634495,4045
2024-07-13,36,1705.535676076352,84444.25472765577,4385
2024-07-14,37,1606.1441617759424,114873.42965213639,5610
2024-07-15,20,3044.375150527177,65329.66430537807,2963
2024-07-16,22,1425.6153873235746,44383.16021949826,2917
2024-07-17,28,-1285.8365756918836,74844.8268424931,4402
2024-07-18,32,2004.6392252891578,57715.37635449871,4126
2024-07-19,23,-153.6304242511871,62542.4175262693,3646
2024-07-20,40,-1395.6680414548166,78825.29418853733,4622
2024-07-21,31,1667.9974412227277,94407.73914828403,4986
2024-07-22,18,1513.8058447690778,70147.14039736458,3600
2024-07-23,22,-1373.478178781178,34938.51674411658,2724
2024-07-24,25,3252.341091303543,81257.96885302833,4277
2024-07-25,25,1064.6774550888422,59383.0388872678,4002
2024-07-26,31,722.2285542613422,88650.75676116711,5461
2024-07-27,38,1129.1024103472018,124815.55199680598,4742
2024-07-28,47,220.30909840162587,61026.826286602474,4983
2024-07-29,23,2906.423314600944,57849.4891511349,3407
2024-07-30,24,2070.6730910976567,78971.62726485042,3063
2024-07-31,25,227.38500445261877,75620.67035768891,4416
2024-08-01,22,1039.0955684013402,101475.49709936732,4524
2024-08-02,38,2634.443625262509,91208.95321083372,4830
2024-08-03,39,-1860.5108586471754,127582.86358074317,6456
2024-08-04,35,3427.5158555234448,105884.37389746426,3860
2024-08-05,11,451.71161083793857,62808.149691392166,3468
2024-08-06,26,3283.157733619027,71622.15113095619,2618
2024-08-07,25,-863.0907032052265,51061.60054235522,3695
2024-08-08,24,1923.6250904523736,81288.3355647316,2748
2024-08-09,31,1189.2430488549746,116644.1963572113,4472
2024-08-10,37,4897.124651484511,141976.6814572227,5216
2024-08-11,29,3194.195132529395,94581.6589137826,4329
2024-08-12,20,2908.534076184305,65997.74815676289,2978
2024-08-13,34,752.8346406751159,62854.36512308486,2506
2024-08-14,23,41.02544938359233,68561.04018264195,3199
2024-08-15,17,1630.5755653262704,60687.27724660195,3153
2024-08-16,25,-306.1693180132244,107420.22681208048,5224
2024-08-17,40,919.9828611180905,160897.13736511956,7522
2024-08-18,30,1025.2302732140006,63190.35480512271,3602
2024-08-19,24,1641.229543762468,61127.639775864816,3469
2024-08-20,23,2647.219716402625,69280.28893248405,3696
2024-08-21,20,2151.534251193977,64958.811832338135,3340
2024-08-22,23,2858.2190735786703,70071.94588431972,2784
2024-08-23,30,8301.216798837419,113539.58416218315,4707
2024-08-24,30,-2350.2752432798484,90239.63226013753,4060
2024-08-25,29,-2833.158672353357,107208.5445231676,3642
2024-08-26,23,-532.943973342771,81333.63288225704,4516
2024-08-27,28,1302.3444418238382,70576.7063303199,2863
2024-08-28,35,1492.5542415980383,56783.04269101932,3965
2024-08-29,15,-2066.490165008604,76799.89540841604,4241
2024-08-30,30,2851.9065314852783,71431.93331834818,4495
2024-08-31,35,-1464.6782561678058,103050.00572211946,5357
